Temp-1024
0,0,0,408.0,680.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
1,1,0,713.0,562.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
2,2,0,460.0,717.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
3,3,0,351.0,736.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
4,4,0,919.0,981.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
5,5,0,652.0,295.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
6,6,0,655.0,959.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
7,7,0,1010.0,1001.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
8,8,0,835.0,566.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
9,9,0,30.0,689.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
10,10,0,457.0,994.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
11,11,0,514.0,837.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
12,12,0,519.0,204.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
13,13,0,354.0,54.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
14,14,0,269.0,867.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
15,15,0,601.0,962.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
16,16,0,675.0,121.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
17,17,0,704.0,188.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
18,18,0,207.0,6.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
19,19,0,540.0,23.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
20,20,0,273.0,388.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
21,21,0,916.0,93.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
22,22,0,1022.0,585.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
23,23,0,410.0,388.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
24,24,0,22.0,961.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
25,25,0,21.0,636.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
26,26,0,998.0,776.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
27,27,0,46.0,819.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
28,28,0,490.0,844.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
29,29,0,76.0,262.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
30,30,0,560.0,27.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
31,31,0,880.0,294.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
32,32,0,586.0,242.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
33,33,0,186.0,1022.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
34,34,0,1005.0,896.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
35,35,0,709.0,627.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
36,36,0,370.0,572.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
37,37,0,613.0,410.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
38,38,0,390.0,399.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
39,39,0,387.0,914.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
40,40,0,71.0,548.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
41,41,0,214.0,50.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
42,42,0,134.0,951.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
43,43,0,702.0,644.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
44,44,0,805.0,129.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
