Zig-Zag-1024
0,0,0,50.0,0.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
1,1,0,50.0,99.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
2,2,0,50.0,198.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
3,3,0,50.0,297.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
4,4,0,50.0,396.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
5,5,0,50.0,495.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
6,6,0,50.0,594.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
7,7,0,50.0,693.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
8,8,0,50.0,792.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
9,9,0,50.0,891.0,20.0,0.0,0.0,0.0,10.0,31.0,50.0,PrimCylinder,
9,9,0,150.0,0.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
10,10,0,150.0,99.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
11,11,0,150.0,198.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
12,12,0,150.0,297.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
13,13,0,150.0,396.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
14,14,0,150.0,495.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
15,15,0,150.0,594.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
16,16,0,150.0,693.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
17,17,0,150.0,792.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
18,18,0,150.0,891.0,20.0,0.0,0.0,0.0,10.0,31.0,50.0,PrimCylinder,
18,18,0,250.0,0.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
19,19,0,250.0,99.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
20,20,0,250.0,198.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
21,21,0,250.0,297.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
22,22,0,250.0,396.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
23,23,0,250.0,495.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
24,24,0,250.0,594.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
25,25,0,250.0,693.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
26,26,0,250.0,792.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
27,27,0,250.0,891.0,20.0,0.0,0.0,0.0,10.0,31.0,50.0,PrimCylinder,
27,27,0,350.0,0.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
28,28,0,350.0,99.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
29,29,0,350.0,198.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
30,30,0,350.0,297.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
31,31,0,350.0,396.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
32,32,0,350.0,495.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
33,33,0,350.0,594.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
34,34,0,350.0,693.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
35,35,0,350.0,792.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
36,36,0,350.0,891.0,20.0,0.0,0.0,0.0,10.0,31.0,50.0,PrimCylinder,
36,36,0,450.0,0.0,20.0,0.0,0.0,0.0,10.0,99.0,50.0,PrimBox,
