Sparse-Clutter-1024
0,0,0,323.0,1002.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
1,1,0,466.0,173.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
2,2,0,324.0,428.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
3,3,0,742.0,954.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
4,4,0,300.0,434.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
5,5,0,531.0,852.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
6,6,0,919.0,506.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
7,7,0,72.0,66.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
8,8,0,408.0,869.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
9,9,0,172.0,605.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
10,10,0,669.0,602.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
11,11,0,597.0,993.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
12,12,0,698.0,651.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
13,13,0,259.0,806.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
14,14,0,614.0,965.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
15,15,0,1008.0,343.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
16,16,0,10.0,370.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
17,17,0,616.0,539.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
18,18,0,148.0,673.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
19,19,0,870.0,964.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
20,20,0,974.0,124.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
21,21,0,111.0,347.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
22,22,0,78.0,361.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
23,23,0,954.0,938.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
24,24,0,151.0,880.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
25,25,0,718.0,104.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
26,26,0,117.0,273.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
27,27,0,237.0,706.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
28,28,0,387.0,99.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
29,29,0,1016.0,689.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
30,30,0,377.0,269.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
31,31,0,744.0,234.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
32,32,0,824.0,681.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
33,33,0,642.0,949.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
34,34,0,302.0,529.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
35,35,0,940.0,370.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
36,36,0,123.0,350.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
37,37,0,646.0,134.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
38,38,0,20.0,903.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
39,39,0,620.0,256.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
40,40,0,562.0,527.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
41,41,0,281.0,878.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
42,42,0,95.0,193.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
43,43,0,564.0,360.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
44,44,0,983.0,247.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
45,45,0,274.0,891.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
46,46,0,61.0,1005.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
47,47,0,964.0,415.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
48,48,0,550.0,353.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
49,49,0,290.0,690.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
50,50,0,428.0,457.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
51,51,0,833.0,291.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
52,52,0,749.0,438.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
53,53,0,128.0,694.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
54,54,0,833.0,540.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
55,55,0,861.0,779.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
56,56,0,496.0,939.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
57,57,0,63.0,160.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
58,58,0,604.0,516.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
59,59,0,163.0,535.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
60,60,0,956.0,543.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
61,61,0,111.0,457.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
62,62,0,15.0,525.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
63,63,0,126.0,1009.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
64,64,0,64.0,819.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
65,65,0,316.0,88.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
66,66,0,819.0,792.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
67,67,0,170.0,743.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
68,68,0,49.0,520.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
69,69,0,280.0,834.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
70,70,0,767.0,546.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
71,71,0,177.0,626.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
72,72,0,247.0,198.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
73,73,0,557.0,665.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
74,74,0,660.0,995.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
75,75,0,15.0,949.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
76,76,0,39.0,88.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
77,77,0,554.0,471.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
78,78,0,721.0,587.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
79,79,0,179.0,76.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
80,80,0,82.0,106.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
81,81,0,144.0,765.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
82,82,0,230.0,737.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
83,83,0,617.0,674.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
84,84,0,556.0,815.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
85,85,0,176.0,571.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
86,86,0,245.0,531.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
87,87,0,234.0,33.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
88,88,0,461.0,369.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
89,89,0,366.0,743.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
90,90,0,317.0,98.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
91,91,0,802.0,617.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
92,92,0,270.0,107.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
93,93,0,501.0,919.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
94,94,0,792.0,912.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
95,95,0,859.0,495.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
96,96,0,209.0,1015.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
97,97,0,901.0,7.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
98,98,0,73.0,688.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
