40d2b413-85ef-43fc-8304-b5b86e540bd5, 12/24/2007
10:58:08, 42, 212, 20
11:29:52, 42, 213, 20
11:29:54, 42, 212, 20
12:35:38, 42, 213, 20
12:35:44, 42, 212, 20
12:35:48, 42, 213, 20
12:35:52, 42, 212, 20
13:36:59, 42, 213, 20
13:37:01, 42, 212, 20
14:38:10, 42, 213, 20
14:38:12, 42, 212, 20
15:39:21, 42, 213, 20
15:39:22, 42, 212, 20
16:55:04, 42, 213, 20
16:55:06, 42, 212, 20
17:56:16, 42, 213, 20
17:56:17, 42, 212, 20
3e7a41f0-920d-40cd-bf5a-b7f5eb393aa4, 12/16/2009
10:58:08, 111, 91, 20
5712cfb3-b13b-435f-a933-e10b1f952190, 4/19/2008
10:58:08, 18, 137, 24
d33c02d7-29e8-49e6-8522-9b30c58617c4, 2/6/2009
10:58:15, 112, 92, 20
18:05:32, 108, 93, 20
18:05:33, 108, 92, 20
18:05:40, 111, 94, 20
18:05:41, 111, 98, 20
18:05:43, 110, 101, 20
18:05:57, 112, 97, 20
18:05:59, 113, 93, 20
18:06:00, 114, 89, 20
18:06:01, 115, 85, 20
18:06:03, 116, 81, 20
18:06:04, 116, 76, 20
18:06:05, 116, 72, 20
18:06:07, 116, 68, 20
18:06:08, 116, 64, 20
18:06:13, 116, 65, 20
18:06:15, 116, 69, 20
18:06:19, 115, 69, 20
18:06:20, 116, 65, 20
18:06:21, 116, 61, 20
18:06:23, 116, 57, 20
18:06:24, 116, 53, 20
18:06:25, 119, 50, 20
18:06:27, 123, 49, 20
18:06:28, 127, 49, 20
18:06:29, 132, 48, 20
18:06:31, 136, 48, 20
18:06:32, 140, 48, 20
18:06:33, 144, 48, 20
18:06:35, 148, 50, 20
18:06:36, 152, 52, 20
18:06:37, 156, 53, 20
18:06:39, 160, 53, 20
18:06:40, 165, 54, 20
18:06:41, 169, 54, 20
18:06:43, 173, 55, 20
18:06:44, 177, 56, 20
18:06:45, 182, 56, 20
18:06:47, 186, 57, 20
18:06:48, 190, 58, 20
18:06:49, 194, 59, 20
18:06:51, 195, 63, 20
18:06:52, 195, 67, 20
18:06:53, 195, 68, 20
18:06:56, 196, 70, 24
18:07:03, 197, 66, 20
18:07:04, 197, 62, 20
18:07:05, 199, 59, 20
18:07:07, 203, 57, 20
18:07:08, 207, 57, 20
18:07:09, 211, 59, 20
18:07:11, 213, 63, 20
18:07:12, 214, 67, 20
18:07:13, 215, 71, 20
18:07:15, 215, 75, 20
18:07:16, 216, 80, 20
18:07:17, 216, 84, 20
18:07:19, 216, 88, 20
18:07:20, 216, 92, 20
18:07:21, 218, 96, 20
18:07:24, 220, 98, 20
18:07:25, 221, 102, 20
18:07:27, 222, 104, 20
18:07:29, 222, 105, 20
18:07:31, 222, 110, 20
18:07:32, 222, 114, 20
18:07:34, 222, 118, 20
18:07:35, 225, 119, 20
18:07:36, 226, 119, 20
18:07:47, 226, 120, 20
18:07:48, 226, 124, 20
18:07:50, 224, 128, 20
18:07:51, 222, 132, 20
18:07:52, 219, 135, 20
18:07:54, 216, 138, 20
18:07:55, 215, 142, 20
18:07:56, 215, 146, 20
18:07:58, 215, 150, 20
18:07:59, 214, 155, 20
df9f1518-d9ee-4c00-9567-0ccdbcba4e7d, 11/13/2012
10:59:00, 177, 242, 20
10:59:02, 178, 241, 20
10:59:06, 176, 243, 24
10:59:07, 171, 247, 24
10:59:08, 166, 248, 24
10:59:10, 163, 251, 24
10:59:11, 162, 252, 20
10:59:12, 161, 252, 20
10:59:44, 163, 250, 24
10:59:46, 164, 246, 24
10:59:47, 164, 248, 24
11:00:00, 161, 241, 20
11:00:02, 161, 238, 20
11:00:03, 162, 236, 20
11:00:18, 162, 235, 20
11:00:19, 161, 231, 20
11:00:30, 161, 225, 20
11:00:31, 157, 220, 20
11:00:32, 152, 215, 20
11:00:34, 148, 211, 24
11:00:35, 142, 206, 24
11:00:36, 138, 202, 20
11:00:38, 135, 200, 20
11:00:40, 128, 201, 20
11:00:41, 126, 201, 20
11:00:42, 133, 200, 20
11:01:16, 128, 200, 20
11:01:17, 121, 200, 20
11:01:18, 115, 200, 20
11:01:20, 108, 200, 24
11:01:21, 101, 200, 24
11:01:22, 96, 205, 20
11:01:24, 91, 209, 20
11:01:25, 86, 213, 20
11:01:26, 83, 219, 24
11:01:28, 80, 225, 24
11:01:29, 77, 231, 24
11:01:30, 75, 234, 24
11:01:32, 77, 237, 24
11:01:33, 81, 241, 24
11:01:34, 81, 242, 24
11:01:36, 76, 242, 24
11:01:37, 75, 242, 24
11:02:14, 77, 247, 24
11:02:16, 75, 254, 20
11:06:37, 69, 246, 24
11:06:38, 67, 243, 24
11:06:39, 62, 238, 24
11:06:41, 59, 232, 24
11:06:42, 55, 226, 20
11:06:43, 50, 222, 20
11:06:45, 47, 218, 20
11:06:50, 45, 216, 20
11:08:37, 42, 210, 20
11:08:38, 40, 204, 24
11:08:40, 36, 200, 20
11:08:41, 30, 203, 20
11:08:42, 20, 207, 32
11:08:44, 16, 214, 40
11:08:45, 9, 221, 52
11:08:46, 0, 227, 68
11:08:48, 0, 227, 88
11:08:49, 9, 229, 88
11:08:50, 15, 230, 88
11:08:53, 16, 227, 88
11:08:54, 22, 207, 88
11:08:56, 34, 190, 88
11:08:57, 42, 170, 88
11:08:58, 44, 162, 88
11:09:02, 45, 165, 88
11:09:04, 46, 186, 88
11:09:05, 52, 202, 88
11:09:06, 53, 203, 88
11:09:08, 56, 207, 88
11:09:09, 59, 228, 88
11:09:10, 61, 249, 88
11:10:41, 18, 230, 72
11:10:44, 27, 217, 68
11:10:45, 32, 210, 64
11:10:46, 43, 193, 68
11:10:48, 55, 175, 68
11:10:49, 67, 157, 72
11:10:50, 71, 151, 72
11:10:53, 72, 148, 68
11:10:54, 76, 132, 64
11:10:56, 76, 131, 60
11:10:58, 76, 128, 64
11:11:00, 74, 108, 64
11:11:01, 72, 88, 64
11:11:02, 72, 86, 64
11:11:06, 66, 89, 60
11:11:08, 58, 92, 60
11:11:09, 57, 92, 56
11:11:11, 49, 89, 52
11:11:12, 47, 88, 52
11:11:15, 50, 86, 52
11:11:16, 60, 95, 52
11:11:17, 71, 96, 52
11:11:19, 73, 101, 52
11:11:20, 76, 104, 52
11:11:21, 87, 106, 52
11:11:25, 84, 106, 52
11:11:26, 82, 106, 52
11:11:44, 85, 101, 32
11:11:57, 83, 105, 32
11:11:58, 83, 112, 32
11:12:00, 83, 115, 32
11:12:13, 83, 120, 32
11:12:15, 85, 119, 32
11:12:16, 24, 89, 24
11:12:19, 24, 92, 24
11:12:20, 24, 95, 24
11:12:21, 20, 97, 24
11:12:23, 21, 103, 24
11:12:24, 21, 110, 24
11:12:25, 19, 116, 24
11:12:27, 13, 115, 24
11:12:28, 3, 107, 36
11:12:29, 1, 105, 44
11:12:31, 3, 97, 56
11:12:32, 12, 87, 56
11:12:33, 26, 85, 56
11:12:35, 30, 78, 56
11:12:36, 32, 78, 56
11:12:37, 34, 77, 56
11:12:40, 34, 77, 52
11:12:43, 38, 72, 52
11:12:44, 40, 68, 52
11:12:51, 40, 67, 52
11:12:52, 41, 60, 52
11:12:54, 41, 57, 52
11:12:56, 40, 56, 52
11:12:58, 40, 56, 56
11:12:59, 40, 56, 52
11:13:43, 37, 55, 52
11:13:44, 32, 50, 56
11:13:46, 30, 48, 52
11:13:47, 30, 47, 52
11:13:51, 30, 47, 56
11:13:52, 30, 47, 52
11:14:08, 30, 53, 52
11:14:10, 28, 60, 52
11:14:11, 27, 66, 52
11:14:12, 26, 66, 52
11:14:16, 26, 67, 52
11:14:18, 25, 73, 52
11:14:23, 22, 76, 52
11:14:24, 21, 77, 52
11:14:39, 19, 78, 52
11:15:15, 20, 77, 56
11:15:16, 21, 74, 52
