H-Environment-2048
1,1,0,615.0,0.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
2,2,0,615.0,99.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
3,3,0,615.0,198.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
4,4,0,615.0,297.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
5,5,0,615.0,396.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
6,6,0,615.0,495.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
7,7,0,615.0,594.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
8,8,0,615.0,693.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
9,9,0,615.0,792.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
10,10,0,615.0,891.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
11,11,0,615.0,990.0,20.0,0.0,0.0,0.0,99.0,24.0,50.0,PrimBox,
11,11,0,714.0,0.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
12,12,0,714.0,99.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
13,13,0,714.0,198.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
14,14,0,714.0,297.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
15,15,0,714.0,396.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
16,16,0,714.0,495.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
17,17,0,714.0,594.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
18,18,0,714.0,693.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
19,19,0,714.0,792.0,20.0,0.0,0.0,0.0,99.0,99.0,50.0,PrimBox,
