Dense-Clutter-Loops-2048
0,0,0,118.0,588.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
1,1,0,1004.0,1530.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
2,2,0,1900.0,1586.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
3,3,0,1507.0,1911.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
4,4,0,198.0,897.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
5,5,0,202.0,1662.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
6,6,0,1117.0,1205.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
7,7,0,178.0,1024.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
8,8,0,29.0,380.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
9,9,0,1482.0,227.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
10,10,0,31.0,763.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
11,11,0,1041.0,1710.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
12,12,0,338.0,659.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
13,13,0,740.0,1401.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
14,14,0,2009.0,1309.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
15,15,0,710.0,1141.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
16,16,0,988.0,748.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
17,17,0,1320.0,1353.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
18,18,0,747.0,1704.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
19,19,0,1198.0,1234.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
20,20,0,51.0,489.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
21,21,0,1140.0,1399.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
22,22,0,902.0,1717.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
