Sparse-Clutter-2048
0,0,0,1484.0,341.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
1,1,0,1735.0,2012.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
2,2,0,1638.0,188.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
3,3,0,1380.0,277.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
4,4,0,1469.0,2009.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
5,5,0,212.0,2026.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
6,6,0,1168.0,1931.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
7,7,0,2045.0,1840.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
8,8,0,1496.0,1599.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
9,9,0,1410.0,1459.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
10,10,0,1147.0,1838.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
11,11,0,908.0,2009.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
12,12,0,76.0,1344.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
13,13,0,557.0,860.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
14,14,0,65.0,1312.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
15,15,0,1144.0,1975.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
16,16,0,390.0,1590.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
17,17,0,409.0,748.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
18,18,0,1475.0,435.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
19,19,0,1484.0,1565.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
20,20,0,1833.0,377.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
21,21,0,690.0,222.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
22,22,0,1567.0,1681.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
23,23,0,1935.0,1188.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
24,24,0,780.0,31.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
25,25,0,42.0,891.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
26,26,0,1672.0,15.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
27,27,0,1168.0,1600.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
28,28,0,881.0,640.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
29,29,0,1182.0,1763.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
30,30,0,154.0,1984.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
31,31,0,82.0,697.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
32,32,0,904.0,1774.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
33,33,0,240.0,1977.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
34,34,0,609.0,172.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
35,35,0,1979.0,1407.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
36,36,0,380.0,1542.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
37,37,0,1146.0,76.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
38,38,0,45.0,1938.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
39,39,0,311.0,165.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
40,40,0,288.0,1021.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
41,41,0,192.0,1576.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
42,42,0,1126.0,926.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
43,43,0,742.0,1797.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
44,44,0,1135.0,90.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
45,45,0,1104.0,3.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
46,46,0,900.0,1536.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
47,47,0,1935.0,614.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
48,48,0,1283.0,1921.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
49,49,0,624.0,1497.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
50,50,0,1101.0,194.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
51,51,0,1275.0,1173.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
52,52,0,941.0,884.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
53,53,0,1864.0,1846.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
54,54,0,1680.0,1873.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
55,55,0,85.0,1104.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
56,56,0,1363.0,822.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
57,57,0,556.0,1409.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
58,58,0,1136.0,1298.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
59,59,0,1863.0,238.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
60,60,0,1596.0,564.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
61,61,0,430.0,573.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
62,62,0,1151.0,125.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
63,63,0,1649.0,442.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
64,64,0,1787.0,804.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
65,65,0,1833.0,811.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
66,66,0,1209.0,790.0,20.0,0.0,0.0,0.0,10.0,10.0,50.0,PrimBox,
